,IncidentDate,Borough,counts
11375,2023-03-08,Kensington and Chelsea,4
11376,2023-03-08,Kingston upon Thames,4
11377,2023-03-08,Lambeth,12
11378,2023-03-08,Lewisham,11
11379,2023-03-08,Merton,9
11380,2023-03-08,Newham,9
11381,2023-03-08,Out of force,3
11382,2023-03-08,Redbridge,5
11383,2023-03-08,Richmond upon Thames,3
11384,2023-03-08,Southwark,16
11385,2023-03-08,Sutton,5
11386,2023-03-08,Tower Hamlets,17
11387,2023-03-08,Waltham Forest,9
11388,2023-03-08,Wandsworth,3
11389,2023-03-09,Barking and Dagenham,17
11390,2023-03-09,Barnet,14
11391,2023-03-09,Bexley,8
11392,2023-03-09,Brent,16
11393,2023-03-09,Bromley,13
11394,2023-03-09,Camden,8
11395,2023-03-09,City of Westminster,41
11396,2023-03-09,Croydon,24
11397,2023-03-09,Ealing,14
11398,2023-03-09,Enfield,3
11399,2023-03-09,Greenwich,24
11400,2023-03-09,Hackney,12
11401,2023-03-09,Hammersmith and Fulham,18
11402,2023-03-09,Haringey,17
11403,2023-03-09,Harrow,3
11404,2023-03-09,Havering,16
11405,2023-03-09,Heathrow,3
11406,2023-03-09,Hillingdon,7
11407,2023-03-09,Hounslow,12
11408,2023-03-09,Islington,11
11409,2023-03-09,Kensington and Chelsea,7
11410,2023-03-09,Kingston upon Thames,11
11411,2023-03-09,Lambeth,18
11412,2023-03-09,Lewisham,18
11413,2023-03-09,Merton,2
11414,2023-03-09,Newham,10
11415,2023-03-09,Out of force,3
11416,2023-03-09,Redbridge,7
11417,2023-03-09,Richmond upon Thames,2
11418,2023-03-09,Southwark,11
11419,2023-03-09,Sutton,12
11420,2023-03-09,Tower Hamlets,20
11421,2023-03-09,Waltham Forest,16
11422,2023-03-09,Wandsworth,6
11423,2023-03-10,Barking and Dagenham,11
11424,2023-03-10,Barnet,11
11425,2023-03-10,Bexley,11
11426,2023-03-10,Brent,13
11427,2023-03-10,Bromley,8
11428,2023-03-10,Camden,10
11429,2023-03-10,City of Westminster,13
11430,2023-03-10,Croydon,19
11431,2023-03-10,Ealing,6
11432,2023-03-10,Enfield,10
11433,2023-03-10,Greenwich,5
11434,2023-03-10,Hackney,20
11435,2023-03-10,Hammersmith and Fulham,5
11436,2023-03-10,Haringey,6
11437,2023-03-10,Harrow,10
11438,2023-03-10,Havering,2
11439,2023-03-10,Hillingdon,10
11440,2023-03-10,Hounslow,7
11441,2023-03-10,Islington,22
11442,2023-03-10,Kensington and Chelsea,2
11443,2023-03-10,Kingston upon Thames,3
11444,2023-03-10,Lambeth,18
11445,2023-03-10,Lewisham,16
11446,2023-03-10,Merton,3
11447,2023-03-10,Newham,6
11448,2023-03-10,Out of force,2
11449,2023-03-10,Redbridge,7
11450,2023-03-10,Richmond upon Thames,7
11451,2023-03-10,Southwark,12
11452,2023-03-10,Sutton,16
11453,2023-03-10,Tower Hamlets,17
11454,2023-03-10,Waltham Forest,9
11455,2023-03-10,Wandsworth,9
11456,2023-03-11,Barking and Dagenham,12
11457,2023-03-11,Barnet,1
11458,2023-03-11,Bexley,6
11459,2023-03-11,Brent,7
11460,2023-03-11,Bromley,5
11461,2023-03-11,Camden,8
11462,2023-03-11,City of Westminster,19
11463,2023-03-11,Croydon,16
11464,2023-03-11,Ealing,15
11465,2023-03-11,Enfield,12
11466,2023-03-11,Greenwich,11
11467,2023-03-11,Hackney,21
11468,2023-03-11,Hammersmith and Fulham,14
11469,2023-03-11,Haringey,8
11470,2023-03-11,Harrow,8
11471,2023-03-11,Havering,4
11472,2023-03-11,Heathrow,2
11473,2023-03-11,Hillingdon,3
11474,2023-03-11,Hounslow,5
11475,2023-03-11,Islington,17
11476,2023-03-11,Kensington and Chelsea,1
11477,2023-03-11,Kingston upon Thames,1
11478,2023-03-11,Lambeth,24
11479,2023-03-11,Lewisham,12
11480,2023-03-11,Merton,3
11481,2023-03-11,Newham,24
11482,2023-03-11,Out of force,2
11483,2023-03-11,Redbridge,4
11484,2023-03-11,Richmond upon Thames,1
11485,2023-03-11,Southwark,24
11486,2023-03-11,Sutton,11
11487,2023-03-11,Tower Hamlets,32
11488,2023-03-11,Waltham Forest,11
11489,2023-03-11,Wandsworth,5
11490,2023-03-12,Barking and Dagenham,18
11491,2023-03-12,Barnet,9
11492,2023-03-12,Bexley,3
11493,2023-03-12,Brent,12
11494,2023-03-12,Bromley,9
11495,2023-03-12,Camden,15
11496,2023-03-12,City of Westminster,19
11497,2023-03-12,Croydon,15
11498,2023-03-12,Ealing,5
11499,2023-03-12,Enfield,3
11500,2023-03-12,Greenwich,10
11501,2023-03-12,Hackney,14
11502,2023-03-12,Hammersmith and Fulham,6
11503,2023-03-12,Haringey,15
11504,2023-03-12,Harrow,2
11505,2023-03-12,Havering,13
11506,2023-03-12,Heathrow,2
11507,2023-03-12,Hillingdon,14
11508,2023-03-12,Hounslow,17
11509,2023-03-12,Islington,15
11510,2023-03-12,Kensington and Chelsea,7
11511,2023-03-12,Lambeth,18
11512,2023-03-12,Lewisham,11
11513,2023-03-12,Merton,1
11514,2023-03-12,Newham,10
11515,2023-03-12,Out of force,1
11516,2023-03-12,Redbridge,15
11517,2023-03-12,Richmond upon Thames,2
11518,2023-03-12,Southwark,8
11519,2023-03-12,Sutton,3
11520,2023-03-12,Tower Hamlets,38
11521,2023-03-12,Waltham Forest,8
11522,2023-03-12,Wandsworth,8
11523,2023-03-13,Barking and Dagenham,7
11524,2023-03-13,Barnet,4
11525,2023-03-13,Bexley,11
11526,2023-03-13,Brent,13
11527,2023-03-13,Bromley,6
11528,2023-03-13,Camden,8
11529,2023-03-13,City of Westminster,18
11530,2023-03-13,Croydon,15
11531,2023-03-13,Ealing,5
11532,2023-03-13,Enfield,11
11533,2023-03-13,Greenwich,9
11534,2023-03-13,Hackney,11
11535,2023-03-13,Hammersmith and Fulham,3
11536,2023-03-13,Haringey,13
11537,2023-03-13,Harrow,8
11538,2023-03-13,Havering,4
11539,2023-03-13,Hillingdon,10
11540,2023-03-13,Hounslow,7
11541,2023-03-13,Islington,12
11542,2023-03-13,Kensington and Chelsea,6
11543,2023-03-13,Kingston upon Thames,7
11544,2023-03-13,Lambeth,11
11545,2023-03-13,Lewisham,12
11546,2023-03-13,Merton,8
11547,2023-03-13,Newham,9
11548,2023-03-13,Out of force,1
11549,2023-03-13,Redbridge,13
11550,2023-03-13,Richmond upon Thames,3
11551,2023-03-13,Southwark,9
11552,2023-03-13,Sutton,1
11553,2023-03-13,Tower Hamlets,20
11554,2023-03-13,Waltham Forest,6
11555,2023-03-13,Wandsworth,6
11556,2023-03-14,Barking and Dagenham,11
11557,2023-03-14,Barnet,6
11558,2023-03-14,Bexley,11
11559,2023-03-14,Brent,20
11560,2023-03-14,Bromley,14
11561,2023-03-14,Camden,9
11562,2023-03-14,City of Westminster,21
11563,2023-03-14,Croydon,13
11564,2023-03-14,Ealing,12
11565,2023-03-14,Enfield,2
11566,2023-03-14,Greenwich,12
11567,2023-03-14,Hackney,13
11568,2023-03-14,Hammersmith and Fulham,6
11569,2023-03-14,Haringey,19
11570,2023-03-14,Harrow,8
11571,2023-03-14,Havering,13
11572,2023-03-14,Heathrow,2
11573,2023-03-14,Hillingdon,5
11574,2023-03-14,Hounslow,12
11575,2023-03-14,Islington,13
11576,2023-03-14,Kensington and Chelsea,2
11577,2023-03-14,Kingston upon Thames,1
11578,2023-03-14,Lambeth,25
11579,2023-03-14,Lewisham,21
11580,2023-03-14,Merton,5
11581,2023-03-14,Newham,13
11582,2023-03-14,Out of force,1
11583,2023-03-14,Redbridge,5
11584,2023-03-14,Richmond upon Thames,2
11585,2023-03-14,Southwark,14
11586,2023-03-14,Sutton,5
11587,2023-03-14,Tower Hamlets,18
11588,2023-03-14,Waltham Forest,6
11589,2023-03-14,Wandsworth,1
11590,2023-03-15,Barking and Dagenham,11
11591,2023-03-15,Barnet,8
11592,2023-03-15,Bexley,5
11593,2023-03-15,Brent,12
11594,2023-03-15,Bromley,10
11595,2023-03-15,Camden,12
11596,2023-03-15,City of Westminster,11
11597,2023-03-15,Croydon,12
11598,2023-03-15,Ealing,11
11599,2023-03-15,Enfield,7
11600,2023-03-15,Greenwich,13
11601,2023-03-15,Hackney,13
11602,2023-03-15,Hammersmith and Fulham,11
11603,2023-03-15,Haringey,23
11604,2023-03-15,Harrow,13
11605,2023-03-15,Havering,7
11606,2023-03-15,Hillingdon,4
11607,2023-03-15,Hounslow,15
11608,2023-03-15,Islington,18
11609,2023-03-15,Kingston upon Thames,5
11610,2023-03-15,Lambeth,11
11611,2023-03-15,Lewisham,13
11612,2023-03-15,Newham,18
11613,2023-03-15,Out of force,10
11614,2023-03-15,Redbridge,7
11615,2023-03-15,Southwark,12
11616,2023-03-15,Sutton,5
11617,2023-03-15,Tower Hamlets,15
11618,2023-03-15,Waltham Forest,1
11619,2023-03-15,Wandsworth,1
11620,2023-03-16,Barking and Dagenham,3
11621,2023-03-16,Barnet,12
11622,2023-03-16,Bexley,15
11623,2023-03-16,Brent,13
11624,2023-03-16,Bromley,16
11625,2023-03-16,Camden,14
11626,2023-03-16,City of Westminster,13
11627,2023-03-16,Croydon,27
11628,2023-03-16,Ealing,15
11629,2023-03-16,Enfield,5
11630,2023-03-16,Greenwich,14
11631,2023-03-16,Hackney,18
11632,2023-03-16,Hammersmith and Fulham,20
11633,2023-03-16,Haringey,20
11634,2023-03-16,Harrow,6
11635,2023-03-16,Havering,10
11636,2023-03-16,Heathrow,4
11637,2023-03-16,Hillingdon,9
11638,2023-03-16,Hounslow,12
11639,2023-03-16,Islington,14
11640,2023-03-16,Kensington and Chelsea,1
11641,2023-03-16,Kingston upon Thames,6
11642,2023-03-16,Lambeth,8
11643,2023-03-16,Lewisham,14
11644,2023-03-16,Merton,3
11645,2023-03-16,Newham,25
11646,2023-03-16,Out of force,3
11647,2023-03-16,Redbridge,1
11648,2023-03-16,Richmond upon Thames,4
11649,2023-03-16,Southwark,19
11650,2023-03-16,Sutton,5
11651,2023-03-16,Tower Hamlets,21
11652,2023-03-16,Waltham Forest,8
11653,2023-03-16,Wandsworth,9
11654,2023-03-17,Barking and Dagenham,23
11655,2023-03-17,Barnet,6
11656,2023-03-17,Bexley,6
11657,2023-03-17,Brent,17
11658,2023-03-17,Bromley,18
11659,2023-03-17,Camden,8
11660,2023-03-17,City of Westminster,41
11661,2023-03-17,Croydon,13
11662,2023-03-17,Ealing,6
11663,2023-03-17,Enfield,6
11664,2023-03-17,Greenwich,12
11665,2023-03-17,Hackney,13
11666,2023-03-17,Hammersmith and Fulham,33
11667,2023-03-17,Haringey,8
11668,2023-03-17,Harrow,2
11669,2023-03-17,Havering,14
11670,2023-03-17,Heathrow,2
11671,2023-03-17,Hillingdon,8
11672,2023-03-17,Hounslow,14
11673,2023-03-17,Islington,11
11674,2023-03-17,Kensington and Chelsea,7
11675,2023-03-17,Kingston upon Thames,2
11676,2023-03-17,Lambeth,17
11677,2023-03-17,Lewisham,12
11678,2023-03-17,Merton,4
11679,2023-03-17,Newham,16
11680,2023-03-17,Out of force,3
11681,2023-03-17,Redbridge,10
11682,2023-03-17,Richmond upon Thames,2
11683,2023-03-17,Southwark,20
11684,2023-03-17,Sutton,5
11685,2023-03-17,Tower Hamlets,15
11686,2023-03-17,Waltham Forest,8
11687,2023-03-17,Wandsworth,31
11688,2023-03-18,Barking and Dagenham,8
11689,2023-03-18,Barnet,8
11690,2023-03-18,Bexley,9
11691,2023-03-18,Brent,12
11692,2023-03-18,Bromley,17
11693,2023-03-18,Camden,6
11694,2023-03-18,City of Westminster,35
11695,2023-03-18,Croydon,25
11696,2023-03-18,Ealing,11
11697,2023-03-18,Enfield,4
11698,2023-03-18,Greenwich,16
11699,2023-03-18,Hackney,21
11700,2023-03-18,Hammersmith and Fulham,9
11701,2023-03-18,Haringey,9
11702,2023-03-18,Harrow,5
11703,2023-03-18,Havering,9
11704,2023-03-18,Heathrow,6
11705,2023-03-18,Hillingdon,13
11706,2023-03-18,Hounslow,10
11707,2023-03-18,Islington,13
11708,2023-03-18,Kensington and Chelsea,6
11709,2023-03-18,Kingston upon Thames,6
11710,2023-03-18,Lambeth,16
11711,2023-03-18,Lewisham,10
11712,2023-03-18,Merton,4
11713,2023-03-18,Newham,6
11714,2023-03-18,Out of force,4
11715,2023-03-18,Redbridge,7
11716,2023-03-18,Southwark,17
11717,2023-03-18,Sutton,6
11718,2023-03-18,Tower Hamlets,9
11719,2023-03-18,Waltham Forest,13
11720,2023-03-18,Wandsworth,10
11721,2023-03-19,Barking and Dagenham,6
11722,2023-03-19,Barnet,10
11723,2023-03-19,Bexley,9
11724,2023-03-19,Brent,11
11725,2023-03-19,Bromley,8
11726,2023-03-19,Camden,3
11727,2023-03-19,City of Westminster,13
11728,2023-03-19,Croydon,13
11729,2023-03-19,Ealing,17
11730,2023-03-19,Enfield,3
11731,2023-03-19,Greenwich,15
11732,2023-03-19,Hackney,9
11733,2023-03-19,Hammersmith and Fulham,6
11734,2023-03-19,Haringey,6
11735,2023-03-19,Harrow,4
11736,2023-03-19,Havering,8
11737,2023-03-19,Heathrow,2
11738,2023-03-19,Hillingdon,10
11739,2023-03-19,Hounslow,8
11740,2023-03-19,Islington,18
11741,2023-03-19,Kensington and Chelsea,1
11742,2023-03-19,Kingston upon Thames,4
11743,2023-03-19,Lambeth,14
11744,2023-03-19,Lewisham,7
11745,2023-03-19,Merton,5
11746,2023-03-19,Newham,18
11747,2023-03-19,Redbridge,2
11748,2023-03-19,Richmond upon Thames,1
11749,2023-03-19,Southwark,16
11750,2023-03-19,Sutton,2
11751,2023-03-19,Tower Hamlets,8
11752,2023-03-19,Waltham Forest,5
11753,2023-03-19,Wandsworth,4
11754,2023-03-20,Barking and Dagenham,6
11755,2023-03-20,Barnet,12
11756,2023-03-20,Bexley,12
11757,2023-03-20,Brent,5
11758,2023-03-20,Bromley,7
11759,2023-03-20,Camden,7
11760,2023-03-20,City of Westminster,7
11761,2023-03-20,Croydon,11
11762,2023-03-20,Ealing,22
11763,2023-03-20,Enfield,8
11764,2023-03-20,Greenwich,6
11765,2023-03-20,Hackney,11
11766,2023-03-20,Hammersmith and Fulham,4
11767,2023-03-20,Haringey,14
11768,2023-03-20,Harrow,3
11769,2023-03-20,Havering,9
11770,2023-03-20,Hillingdon,16
11771,2023-03-20,Hounslow,8
11772,2023-03-20,Islington,23
11773,2023-03-20,Kensington and Chelsea,3
11774,2023-03-20,Kingston upon Thames,2
11775,2023-03-20,Lambeth,16
11776,2023-03-20,Lewisham,16
11777,2023-03-20,Newham,6
11778,2023-03-20,Out of force,2
11779,2023-03-20,Redbridge,8
11780,2023-03-20,Southwark,24
11781,2023-03-20,Sutton,4
11782,2023-03-20,Tower Hamlets,28
11783,2023-03-20,Waltham Forest,7
11784,2023-03-20,Wandsworth,6
11785,2023-03-21,Barking and Dagenham,6
11786,2023-03-21,Barnet,10
11787,2023-03-21,Bexley,13
11788,2023-03-21,Brent,7
11789,2023-03-21,Bromley,13
11790,2023-03-21,Camden,8
11791,2023-03-21,City of Westminster,23
11792,2023-03-21,Croydon,8
11793,2023-03-21,Ealing,11
11794,2023-03-21,Enfield,15
11795,2023-03-21,Greenwich,13
11796,2023-03-21,Hackney,19
11797,2023-03-21,Hammersmith and Fulham,4
11798,2023-03-21,Haringey,21
11799,2023-03-21,Harrow,7
11800,2023-03-21,Havering,11
11801,2023-03-21,Hillingdon,4
11802,2023-03-21,Hounslow,14
11803,2023-03-21,Islington,11
11804,2023-03-21,Kensington and Chelsea,2
11805,2023-03-21,Kingston upon Thames,8
11806,2023-03-21,Lambeth,8
11807,2023-03-21,Lewisham,12
11808,2023-03-21,Merton,2
11809,2023-03-21,Newham,16
11810,2023-03-21,Out of force,2
11811,2023-03-21,Redbridge,14
11812,2023-03-21,Richmond upon Thames,2
11813,2023-03-21,Southwark,10
11814,2023-03-21,Sutton,5
11815,2023-03-21,Tower Hamlets,14
11816,2023-03-21,Waltham Forest,8
11817,2023-03-21,Wandsworth,5
11818,2023-03-22,Barking and Dagenham,2
11819,2023-03-22,Barnet,17
11820,2023-03-22,Bexley,9
11821,2023-03-22,Brent,8
11822,2023-03-22,Bromley,5
11823,2023-03-22,Camden,12
11824,2023-03-22,City of Westminster,20
11825,2023-03-22,Croydon,17
11826,2023-03-22,Ealing,24
11827,2023-03-22,Enfield,17
11828,2023-03-22,Greenwich,10
11829,2023-03-22,Hackney,32
11830,2023-03-22,Hammersmith and Fulham,10
11831,2023-03-22,Haringey,13
11832,2023-03-22,Harrow,6
11833,2023-03-22,Havering,13
11834,2023-03-22,Hillingdon,9
11835,2023-03-22,Hounslow,12
11836,2023-03-22,Islington,5
11837,2023-03-22,Kensington and Chelsea,3
11838,2023-03-22,Kingston upon Thames,6
11839,2023-03-22,Lambeth,21
11840,2023-03-22,Lewisham,12
11841,2023-03-22,Merton,1
11842,2023-03-22,Newham,14
11843,2023-03-22,Out of force,4
11844,2023-03-22,Redbridge,3
11845,2023-03-22,Southwark,26
11846,2023-03-22,Sutton,3
11847,2023-03-22,Tower Hamlets,23
11848,2023-03-22,Waltham Forest,7
11849,2023-03-22,Wandsworth,4
11850,2023-03-23,Barking and Dagenham,8
11851,2023-03-23,Barnet,4
11852,2023-03-23,Bexley,3
11853,2023-03-23,Brent,11
11854,2023-03-23,Bromley,6
11855,2023-03-23,Camden,7
11856,2023-03-23,City of Westminster,12
11857,2023-03-23,Croydon,10
11858,2023-03-23,Ealing,6
11859,2023-03-23,Enfield,23
11860,2023-03-23,Greenwich,3
11861,2023-03-23,Hackney,12
11862,2023-03-23,Hammersmith and Fulham,10
11863,2023-03-23,Haringey,14
11864,2023-03-23,Harrow,4
11865,2023-03-23,Havering,2
11866,2023-03-23,Hillingdon,11
11867,2023-03-23,Hounslow,7
11868,2023-03-23,Islington,13
11869,2023-03-23,Kensington and Chelsea,3
11870,2023-03-23,Kingston upon Thames,12
11871,2023-03-23,Lambeth,3
11872,2023-03-23,Lewisham,13
11873,2023-03-23,Merton,4
11874,2023-03-23,Newham,19
11875,2023-03-23,Out of force,1
11876,2023-03-23,Redbridge,11
11877,2023-03-23,Richmond upon Thames,3
11878,2023-03-23,Southwark,21
11879,2023-03-23,Sutton,4
11880,2023-03-23,Tower Hamlets,21
11881,2023-03-23,Waltham Forest,9
11882,2023-03-23,Wandsworth,11
11883,2023-03-24,Barking and Dagenham,8
11884,2023-03-24,Barnet,10
11885,2023-03-24,Bexley,11
11886,2023-03-24,Brent,12
11887,2023-03-24,Bromley,9
11888,2023-03-24,Camden,4
11889,2023-03-24,City of Westminster,18
11890,2023-03-24,Croydon,15
11891,2023-03-24,Ealing,11
11892,2023-03-24,Enfield,8
11893,2023-03-24,Greenwich,17
11894,2023-03-24,Hackney,17
11895,2023-03-24,Hammersmith and Fulham,5
11896,2023-03-24,Haringey,15
11897,2023-03-24,Harrow,1
11898,2023-03-24,Havering,10
11899,2023-03-24,Heathrow,2
11900,2023-03-24,Hillingdon,3
11901,2023-03-24,Hounslow,10
11902,2023-03-24,Islington,9
11903,2023-03-24,Kensington and Chelsea,4
11904,2023-03-24,Kingston upon Thames,2
11905,2023-03-24,Lambeth,8
11906,2023-03-24,Lewisham,5
11907,2023-03-24,Merton,3
11908,2023-03-24,Newham,27
11909,2023-03-24,Out of force,3
11910,2023-03-24,Redbridge,12
11911,2023-03-24,Richmond upon Thames,3
11912,2023-03-24,Southwark,11
11913,2023-03-24,Sutton,8
11914,2023-03-24,Tower Hamlets,13
11915,2023-03-24,Waltham Forest,2
11916,2023-03-24,Wandsworth,14
11917,2023-03-25,Barking and Dagenham,16
11918,2023-03-25,Barnet,8
11919,2023-03-25,Bexley,14
11920,2023-03-25,Brent,13
11921,2023-03-25,Bromley,7
11922,2023-03-25,Camden,25
11923,2023-03-25,City of Westminster,55
11924,2023-03-25,Croydon,18
11925,2023-03-25,Ealing,10
11926,2023-03-25,Enfield,11
11927,2023-03-25,Greenwich,6
11928,2023-03-25,Hackney,24
11929,2023-03-25,Hammersmith and Fulham,23
11930,2023-03-25,Haringey,14
11931,2023-03-25,Harrow,6
11932,2023-03-25,Havering,12
11933,2023-03-25,Heathrow,8
11934,2023-03-25,Hillingdon,6
11935,2023-03-25,Hounslow,27
11936,2023-03-25,Islington,10
11937,2023-03-25,Kensington and Chelsea,3
11938,2023-03-25,Kingston upon Thames,4
11939,2023-03-25,Lambeth,10
11940,2023-03-25,Lewisham,13
11941,2023-03-25,Merton,1
11942,2023-03-25,Newham,25
11943,2023-03-25,Redbridge,7
11944,2023-03-25,Richmond upon Thames,1
11945,2023-03-25,Southwark,18
11946,2023-03-25,Sutton,7
11947,2023-03-25,Tower Hamlets,13
11948,2023-03-25,Waltham Forest,5
11949,2023-03-25,Wandsworth,1
11950,2023-03-26,Barking and Dagenham,10
11951,2023-03-26,Barnet,1
11952,2023-03-26,Bexley,13
11953,2023-03-26,Brent,5
11954,2023-03-26,Bromley,5
11955,2023-03-26,Camden,1
11956,2023-03-26,City of Westminster,28
11957,2023-03-26,Croydon,9
11958,2023-03-26,Ealing,8
11959,2023-03-26,Enfield,4
11960,2023-03-26,Greenwich,5
11961,2023-03-26,Hackney,10
11962,2023-03-26,Hammersmith and Fulham,10
11963,2023-03-26,Haringey,12
11964,2023-03-26,Harrow,2
11965,2023-03-26,Havering,6
11966,2023-03-26,Hillingdon,15
11967,2023-03-26,Hounslow,13
11968,2023-03-26,Islington,8
11969,2023-03-26,Kensington and Chelsea,1
11970,2023-03-26,Kingston upon Thames,3
11971,2023-03-26,Lambeth,15
11972,2023-03-26,Lewisham,7
11973,2023-03-26,Merton,1
11974,2023-03-26,Newham,14
11975,2023-03-26,Redbridge,12
11976,2023-03-26,Southwark,9
11977,2023-03-26,Sutton,4
11978,2023-03-26,Tower Hamlets,7
11979,2023-03-26,Waltham Forest,6
11980,2023-03-26,Wandsworth,2
11981,2023-03-27,Barking and Dagenham,5
11982,2023-03-27,Barnet,9
11983,2023-03-27,Bexley,7
11984,2023-03-27,Brent,15
11985,2023-03-27,Bromley,16
11986,2023-03-27,Camden,9
11987,2023-03-27,City of Westminster,28
11988,2023-03-27,Croydon,21
11989,2023-03-27,Ealing,14
11990,2023-03-27,Enfield,17
11991,2023-03-27,Greenwich,12
11992,2023-03-27,Hackney,5
11993,2023-03-27,Hammersmith and Fulham,9
11994,2023-03-27,Haringey,6
11995,2023-03-27,Harrow,9
11996,2023-03-27,Havering,8
11997,2023-03-27,Hillingdon,6
11998,2023-03-27,Hounslow,19
11999,2023-03-27,Islington,6
12000,2023-03-27,Kensington and Chelsea,1
12001,2023-03-27,Kingston upon Thames,3
12002,2023-03-27,Lambeth,9
12003,2023-03-27,Lewisham,28
12004,2023-03-27,Merton,1
12005,2023-03-27,Newham,8
12006,2023-03-27,Redbridge,8
12007,2023-03-27,Richmond upon Thames,3
12008,2023-03-27,Southwark,21
12009,2023-03-27,Sutton,10
12010,2023-03-27,Tower Hamlets,12
12011,2023-03-27,Waltham Forest,6
12012,2023-03-27,Wandsworth,7
12013,2023-03-28,Barking and Dagenham,5
12014,2023-03-28,Barnet,10
12015,2023-03-28,Bexley,9
12016,2023-03-28,Brent,7
12017,2023-03-28,Bromley,8
12018,2023-03-28,Camden,4
12019,2023-03-28,City of Westminster,29
12020,2023-03-28,Croydon,21
12021,2023-03-28,Ealing,12
12022,2023-03-28,Enfield,12
12023,2023-03-28,Greenwich,10
12024,2023-03-28,Hackney,18
12025,2023-03-28,Hammersmith and Fulham,12
12026,2023-03-28,Haringey,16
12027,2023-03-28,Harrow,4
12028,2023-03-28,Havering,4
12029,2023-03-28,Heathrow,1
12030,2023-03-28,Hillingdon,5
12031,2023-03-28,Hounslow,10
12032,2023-03-28,Islington,17
12033,2023-03-28,Kensington and Chelsea,5
12034,2023-03-28,Kingston upon Thames,1
12035,2023-03-28,Lambeth,8
12036,2023-03-28,Lewisham,8
12037,2023-03-28,Merton,1
12038,2023-03-28,Newham,11
12039,2023-03-28,Out of force,3
12040,2023-03-28,Redbridge,11
12041,2023-03-28,Richmond upon Thames,1
12042,2023-03-28,Southwark,34
12043,2023-03-28,Sutton,8
12044,2023-03-28,Tower Hamlets,16
12045,2023-03-28,Waltham Forest,2
12046,2023-03-28,Wandsworth,8
12047,2023-03-29,Barking and Dagenham,9
12048,2023-03-29,Barnet,8
12049,2023-03-29,Bexley,9
12050,2023-03-29,Brent,24
12051,2023-03-29,Bromley,9
12052,2023-03-29,Camden,13
12053,2023-03-29,City of Westminster,26
12054,2023-03-29,Croydon,17
12055,2023-03-29,Ealing,11
12056,2023-03-29,Enfield,20
12057,2023-03-29,Greenwich,13
12058,2023-03-29,Hackney,17
12059,2023-03-29,Hammersmith and Fulham,11
12060,2023-03-29,Haringey,9
12061,2023-03-29,Harrow,4
12062,2023-03-29,Havering,12
12063,2023-03-29,Heathrow,1
12064,2023-03-29,Hillingdon,7
12065,2023-03-29,Hounslow,8
12066,2023-03-29,Islington,16
12067,2023-03-29,Kensington and Chelsea,1
12068,2023-03-29,Kingston upon Thames,11
12069,2023-03-29,Lambeth,19
12070,2023-03-29,Lewisham,19
12071,2023-03-29,Merton,9
12072,2023-03-29,Newham,9
12073,2023-03-29,Out of force,4
12074,2023-03-29,Redbridge,14
12075,2023-03-29,Richmond upon Thames,3
12076,2023-03-29,Southwark,13
12077,2023-03-29,Sutton,1
